customer_id,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn,tenure_group,total_services,avg_monthly_spend_ratio,high_risk_flag,payment_risk_flag,contract_ordinal
6837-BJYDQ,Male,False,False,False,3,One year,False,Mailed check,19.6,61.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.45,0,1,1
2135-RXIHG,Male,False,False,False,1,Month-to-month,True,Electronic check,45.65,45.65,Yes,No,DSL,No,No,No,No,No,No,True,0-12,0,45.65,1,1,0
6440-DKQGE,Male,False,False,True,30,One year,False,Credit card (automatic),64.5,1929.95,Yes,No,DSL,No,Yes,Yes,No,Yes,No,False,25-48,3,64.33,0,0,1
3466-BYAVD,Male,False,True,True,15,Month-to-month,True,Mailed check,69.5,1071.4,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,False,13-24,4,71.43,0,1,0
3780-YVMFA,Female,False,True,True,8,Month-to-month,True,Electronic check,68.55,564.35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,False,0-12,3,70.54,0,1,0
3874-EQOEP,Male,False,False,False,7,Month-to-month,False,Mailed check,95.0,655.5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,0-12,2,93.64,0,1,0
1679-JRFBR,Female,False,True,True,70,One year,True,Credit card (automatic),108.15,7930.55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,113.29,0,0,1
9073-ZZIAY,Male,False,True,True,62,Two year,False,Electronic check,86.1,5215.25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,84.12,0,1,2
3077-RSNTJ,Female,False,True,True,6,Month-to-month,False,Mailed check,19.7,113.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,18.92,0,1,0
6551-GNYDG,Female,False,True,True,14,Month-to-month,True,Bank transfer (automatic),80.9,1152.8,Yes,No,Fiber optic,No,No,No,No,No,Yes,False,13-24,1,82.34,0,0,0
9167-APMXZ,Female,False,False,False,22,Month-to-month,True,Bank transfer (automatic),84.15,1821.95,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,False,13-24,1,82.82,0,0,0
2749-CTKAJ,Male,False,True,True,22,One year,False,Mailed check,20.15,419.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,19.09,0,1,1
6371-NZYEG,Male,False,True,True,16,Two year,False,Mailed check,64.25,1024.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,False,13-24,3,64.0,0,1,2
7554-NEWDD,Male,False,False,False,10,Two year,False,Bank transfer (automatic),25.7,251.6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,25.16,0,0,2
8992-VONJD,Female,False,False,True,13,Month-to-month,True,Electronic check,56.0,764.55,Yes,No,DSL,Yes,Yes,No,No,No,No,False,13-24,2,58.81,0,1,0
0867-MKZVY,Female,False,True,False,20,Month-to-month,False,Electronic check,82.4,1592.35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,True,13-24,1,79.62,0,1,0
4482-EWFMI,Female,False,False,False,2,Month-to-month,True,Electronic check,69.7,135.2,Yes,No,Fiber optic,No,No,No,No,No,No,False,0-12,0,67.6,1,1,0
4648-YPBTM,Male,False,False,False,53,Two year,True,Bank transfer (automatic),73.9,3958.25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,False,49+,4,74.68,0,0,2
2907-ILJBN,Female,False,True,True,11,One year,False,Mailed check,20.6,233.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,21.26,0,1,1
6345-FZOQH,Male,False,True,False,69,Two year,False,Mailed check,19.9,1363.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.76,0,1,2
3376-BMGFE,Female,False,False,False,4,Month-to-month,True,Bank transfer (automatic),70.9,273.0,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,68.25,1,0,0
5997-OPVFA,Male,False,True,False,72,Two year,True,Bank transfer (automatic),89.05,6254.45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,86.87,0,0,2
3445-HXXGF,Male,True,True,False,58,Month-to-month,True,Electronic check,45.3,2651.2,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,True,49+,3,45.71,0,1,0
1159-WFSGR,Female,False,True,True,16,Month-to-month,False,Electronic check,20.4,321.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,20.09,0,1,0
7654-YWJUF,Male,False,True,False,43,One year,True,Bank transfer (automatic),84.25,3539.25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,False,25-48,3,82.31,0,0,1
1875-QIVME,Female,False,True,False,2,Month-to-month,True,Electronic check,104.4,242.8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,True,0-12,4,121.4,0,1,0
6727-IOTLZ,Male,False,True,False,14,Two year,False,Mailed check,81.95,1181.75,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,False,13-24,5,84.41,0,1,2
0691-JVSYA,Female,False,True,False,53,One year,True,Bank transfer (automatic),94.85,5000.2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,True,49+,3,94.34,0,0,1
5918-VUKWP,Female,False,False,False,32,One year,False,Bank transfer (automatic),20.55,654.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,20.45,0,0,1
1744-JHKYS,Female,False,True,False,34,Month-to-month,False,Electronic check,24.7,780.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,22.95,0,1,0
2656-FMOKZ,Female,True,False,False,15,Month-to-month,True,Mailed check,74.45,1145.7,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,13-24,0,76.38,0,1,0
2070-FNEXE,Female,True,False,False,7,Month-to-month,False,Bank transfer (automatic),76.45,503.6,Yes,No,Fiber optic,Yes,No,No,No,No,No,True,0-12,1,71.94,0,0,0
5947-SGKCL,Female,False,True,True,15,Month-to-month,True,Bank transfer (automatic),105.35,1559.25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,13-24,4,103.95,0,0,0
3712-PKXZA,Male,False,True,False,61,One year,True,Credit card (automatic),20.55,1252.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,20.52,0,0,1
6317-YPKDH,Female,False,False,False,1,Month-to-month,False,Bank transfer (automatic),29.95,29.95,No,No phone service,DSL,No,Yes,No,No,No,No,True,0-12,1,29.95,1,0,0
6582-OIVSP,Female,False,False,False,1,Month-to-month,False,Mailed check,45.3,45.3,Yes,No,DSL,No,No,No,No,No,No,False,0-12,0,45.3,1,1,0
9367-WXLCH,Male,False,False,False,8,Month-to-month,False,Bank transfer (automatic),84.5,662.65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,True,0-12,1,82.83,0,0,0
5524-KHNJP,Male,False,True,True,33,One year,False,Credit card (automatic),74.75,2453.3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,False,25-48,4,74.34,0,0,1
1918-ZBFQJ,Female,False,False,False,13,Month-to-month,True,Electronic check,79.25,1111.65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,True,13-24,2,85.51,0,1,0
1024-GUALD,Female,False,True,False,1,Month-to-month,True,Electronic check,24.8,24.8,No,No phone service,DSL,No,No,No,No,No,No,True,0-12,0,24.8,1,1,0
4827-USJHP,Male,False,False,False,20,Month-to-month,True,Mailed check,51.8,1023.85,Yes,No,DSL,No,Yes,No,No,No,No,False,13-24,1,51.19,0,1,0
8167-GJLRN,Male,False,False,False,3,Month-to-month,False,Electronic check,30.4,82.15,No,No phone service,DSL,No,No,No,Yes,No,No,False,0-12,1,27.38,0,1,0
0956-SYCWG,Female,False,False,False,13,One year,False,Electronic check,19.65,244.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,18.83,0,1,1
8017-UVSZU,Female,False,True,False,40,Month-to-month,False,Credit card (automatic),56.6,2379.1,Yes,Yes,DSL,No,Yes,No,No,No,No,False,25-48,1,59.48,0,0,0
7100-FQPRV,Male,False,True,True,43,One year,True,Credit card (automatic),71.9,3173.35,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,False,25-48,3,73.8,0,0,1
2472-OVKUP,Male,False,True,False,6,Month-to-month,True,Electronic check,91.0,531.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,True,0-12,3,88.5,0,1,0
2984-RGEYA,Female,False,True,True,69,Two year,False,Bank transfer (automatic),19.75,1375.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.93,0,0,2
9680-NIAUV,Female,False,True,True,72,Two year,False,Credit card (automatic),109.7,8129.3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,112.91,0,0,2
2146-EGVDT,Male,False,True,True,59,Two year,False,Credit card (automatic),19.3,1192.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,20.22,0,0,2
2604-IJPDU,Female,False,True,False,20,Month-to-month,True,Electronic check,96.55,1901.65,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,False,13-24,4,95.08,0,1,0
9178-JHUVJ,Male,False,True,True,24,Two year,True,Bank transfer (automatic),24.1,587.4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,24.48,0,0,2
6168-YBYNP,Male,False,False,False,59,Month-to-month,True,Electronic check,111.35,6519.75,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,110.5,0,1,0
7255-SSFBC,Male,False,True,True,72,Two year,True,Bank transfer (automatic),112.25,8041.65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,111.69,0,0,2
3645-DEYGF,Male,False,False,True,1,Month-to-month,False,Mailed check,20.75,20.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.75,0,1,0
9323-HGFWY,Female,False,True,False,27,One year,True,Credit card (automatic),101.9,2681.15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,False,25-48,4,99.3,0,0,1
8544-GOQSH,Female,False,False,False,14,Month-to-month,True,Credit card (automatic),80.05,1112.3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,False,13-24,2,79.45,0,0,0
3363-DTIVD,Male,False,True,True,71,Two year,False,Electronic check,105.55,7405.5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,False,49+,4,104.3,0,1,2
7018-WBJNK,Male,False,False,True,13,Month-to-month,True,Credit card (automatic),78.3,1033.95,Yes,No,Fiber optic,No,No,No,No,Yes,No,False,13-24,1,79.53,0,0,0
9142-KZXOP,Male,False,False,False,44,Month-to-month,False,Credit card (automatic),68.85,2958.95,Yes,No,Fiber optic,No,No,No,No,No,No,False,25-48,0,67.25,0,0,0
7674-YTAFD,Female,False,False,False,33,One year,True,Bank transfer (automatic),79.95,2684.85,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,False,25-48,2,81.36,0,0,1
6348-SNFUS,Male,False,True,True,72,Two year,True,Credit card (automatic),55.45,4179.2,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,False,49+,5,58.04,0,0,2
1285-OKIPP,Male,False,False,False,1,Month-to-month,False,Electronic check,79.9,79.9,Yes,No,Fiber optic,No,No,No,No,No,Yes,True,0-12,1,79.9,1,1,0
7825-ECJRF,Female,False,False,False,19,Month-to-month,True,Electronic check,106.6,1934.45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,True,13-24,5,101.81,0,1,0
1347-KTTTA,Male,False,True,False,64,One year,True,Credit card (automatic),102.45,6654.1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,103.97,0,0,1
7841-TZDMQ,Male,False,False,False,2,Month-to-month,True,Credit card (automatic),46.0,84.5,Yes,No,DSL,No,No,No,No,No,No,True,0-12,0,42.25,1,0,0
4195-NZGTA,Female,False,False,False,1,Month-to-month,False,Electronic check,25.25,25.25,No,No phone service,DSL,No,No,No,No,No,No,False,0-12,0,25.25,1,1,0
7157-SMCFK,Male,False,False,True,61,Two year,False,Mailed check,19.75,1124.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,18.43,0,1,2
4709-LKHYG,Female,False,True,True,29,One year,False,Electronic check,20.0,540.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,18.62,0,1,1
2504-DSHIH,Male,True,True,False,23,Month-to-month,False,Electronic check,86.8,1975.85,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,False,13-24,1,85.91,0,1,0
0699-NDKJM,Female,False,True,False,57,Month-to-month,True,Bank transfer (automatic),58.75,3437.45,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,60.31,0,0,0
9286-BHDQG,Male,False,True,True,72,Two year,False,Credit card (automatic),45.25,3139.8,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,False,49+,4,43.61,0,0,2
0230-WEQUW,Male,False,True,False,66,Two year,True,Bank transfer (automatic),56.6,3789.2,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,False,49+,5,57.41,0,0,2
2040-LDIWQ,Male,False,True,True,65,Two year,True,Bank transfer (automatic),84.2,5324.5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,81.92,0,0,2
6496-JDSSB,Female,False,False,False,8,Month-to-month,True,Bank transfer (automatic),80.0,624.6,Yes,No,Fiber optic,No,No,No,No,Yes,No,False,0-12,1,78.08,0,0,0
9408-SSNVZ,Female,False,False,False,4,Month-to-month,True,Electronic check,70.15,268.35,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,67.09,1,1,0
4443-EMBNA,Female,False,True,False,71,Two year,False,Bank transfer (automatic),24.75,1836.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,25.87,0,0,2
6469-MRVET,Male,False,True,True,1,One year,True,Electronic check,20.2,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.2,0,1,1
0742-MOABM,Male,False,True,False,4,Month-to-month,False,Mailed check,50.05,179.35,Yes,No,DSL,No,No,No,Yes,No,No,True,0-12,1,44.84,0,1,0
5961-VUSRV,Female,False,False,False,12,One year,True,Bank transfer (automatic),19.35,219.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,18.28,0,0,1
6778-JFCMK,Male,False,False,False,24,One year,True,Mailed check,50.6,1288.75,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,False,13-24,3,53.7,0,1,1
6341-JVQGF,Female,False,True,True,31,One year,True,Mailed check,81.15,2545.75,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,False,25-48,5,82.12,0,1,1
2232-DMLXU,Female,False,True,False,1,Month-to-month,False,Mailed check,55.2,55.2,Yes,No,DSL,No,No,No,No,Yes,No,True,0-12,1,55.2,1,1,0
4811-JBUVU,Male,False,False,False,30,Month-to-month,True,Credit card (automatic),89.9,2723.15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,False,25-48,2,90.77,0,0,0
0945-TSONX,Female,False,True,True,47,Two year,True,Credit card (automatic),85.3,4107.25,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,False,25-48,5,87.39,0,0,2
2651-ZCBXV,Male,False,False,False,54,Two year,True,Credit card (automatic),108.0,5760.65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,False,49+,5,106.68,0,0,2
3316-UWXUY,Male,False,False,False,50,Month-to-month,True,Credit card (automatic),93.5,4747.5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,False,49+,4,94.95,0,0,0
8937-RDTHP,Male,False,False,False,1,Month-to-month,True,Mailed check,84.6,84.6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,True,0-12,2,84.6,1,1,0
7083-MIOPC,Female,False,False,False,72,Two year,False,Credit card (automatic),20.25,1566.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,21.76,0,0,2
1984-GPTEH,Female,False,False,False,29,Month-to-month,False,Electronic check,25.15,702.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,24.21,0,1,0
1251-KRREG,Male,False,False,False,2,Month-to-month,True,Mailed check,54.4,114.1,Yes,Yes,DSL,No,Yes,No,No,No,No,True,0-12,1,57.05,1,1,0
0621-JFHOL,Female,False,False,False,10,Two year,True,Mailed check,29.6,299.05,No,No phone service,DSL,No,No,No,Yes,No,No,False,0-12,1,29.9,0,1,2
9903-LYSAB,Male,False,True,False,18,Month-to-month,True,Electronic check,73.15,1305.95,Yes,Yes,Fiber optic,No,No,No,No,No,No,False,13-24,0,72.55,0,1,0
0094-OIFMO,Female,True,False,False,11,Month-to-month,True,Electronic check,95.0,1120.3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,True,0-12,3,101.85,0,1,0
9227-UAQFT,Male,False,False,False,16,Two year,False,Mailed check,19.75,284.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,17.77,0,1,2
7301-ABVAD,Female,False,False,False,72,Two year,False,Bank transfer (automatic),86.6,6350.5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,88.2,0,0,2
6614-FHDBO,Male,False,False,False,72,Two year,False,Bank transfer (automatic),109.2,7878.3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,109.42,0,0,2
7576-ASEJU,Female,False,True,True,41,One year,True,Credit card (automatic),74.7,3187.65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,False,25-48,4,77.75,0,0,1
9058-HRZSV,Female,True,True,False,65,Month-to-month,False,Electronic check,94.4,6126.15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,False,49+,4,94.25,0,1,0
4522-AKYLR,Female,True,False,False,13,Month-to-month,True,Electronic check,54.8,731.3,Yes,No,DSL,No,Yes,Yes,No,No,No,False,13-24,2,56.25,0,1,0
0221-WMXNQ,Male,True,False,False,4,Month-to-month,False,Electronic check,75.35,273.4,Yes,No,Fiber optic,Yes,No,No,No,No,No,False,0-12,1,68.35,1,1,0
0303-UNCIP,Male,False,False,False,41,One year,False,Mailed check,65.0,2531.8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,False,25-48,2,61.75,0,1,1
9947-OTFQU,Male,True,False,False,15,Month-to-month,True,Electronic check,74.4,1074.3,Yes,No,Fiber optic,No,Yes,No,No,No,No,True,13-24,1,71.62,0,1,0
0322-YINQP,Male,False,False,False,1,Month-to-month,True,Mailed check,48.55,48.55,Yes,No,DSL,Yes,No,No,No,No,No,True,0-12,1,48.55,1,1,0
0959-WHOKV,Male,False,False,False,42,One year,True,Electronic check,99.0,4298.45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,False,25-48,4,102.34,0,1,1
4075-JFPGR,Female,False,True,False,51,One year,True,Electronic check,93.5,4619.55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,False,49+,4,90.58,0,1,1
4629-NRXKX,Female,False,True,True,2,Month-to-month,False,Electronic check,70.4,147.15,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,73.58,1,1,0
9514-JDSKI,Male,True,True,False,1,Month-to-month,False,Electronic check,40.2,40.2,No,No phone service,DSL,No,Yes,No,No,Yes,No,True,0-12,2,40.2,1,1,0
3282-ZISZV,Male,False,False,True,32,One year,False,Credit card (automatic),83.7,2633.3,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,False,25-48,5,82.29,0,0,1
3675-YDUPJ,Male,False,False,False,10,Month-to-month,True,Mailed check,19.85,193.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.3,0,1,0
4111-BNXIF,Female,False,True,True,67,Two year,True,Electronic check,59.55,4103.9,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,61.25,0,1,2
7017-VFHAY,Female,False,True,True,61,Two year,False,Credit card (automatic),115.1,7008.15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,114.89,0,0,2
6655-LHBYW,Male,False,False,False,50,One year,False,Credit card (automatic),114.35,5791.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,115.82,0,0,1
4959-JOSRX,Female,False,True,False,2,Month-to-month,True,Credit card (automatic),44.6,80.55,Yes,No,DSL,No,No,No,No,No,No,True,0-12,0,40.28,1,0,0
5046-NUHWD,Female,True,True,False,29,Month-to-month,True,Electronic check,45.0,1228.65,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,False,25-48,3,42.37,0,1,0
7273-TEFQD,Male,True,False,False,3,Month-to-month,True,Electronic check,41.15,132.2,No,No phone service,DSL,No,No,Yes,No,No,Yes,True,0-12,2,44.07,1,1,0
3606-TWKGI,Male,True,False,False,13,Month-to-month,True,Electronic check,106.9,1364.3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,13-24,4,104.95,0,1,0
7529-ZDFXI,Male,True,True,False,57,Month-to-month,True,Electronic check,89.85,4925.35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,False,49+,2,86.41,0,1,0
7605-BDWDC,Female,False,False,False,31,Two year,True,Bank transfer (automatic),49.85,1520.1,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,False,25-48,4,49.04,0,0,2
1950-KSVVJ,Female,False,True,False,45,One year,False,Mailed check,113.3,5032.25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,25-48,6,111.83,0,1,1
0123-CRBRT,Female,False,True,True,61,Two year,False,Mailed check,88.1,5526.75,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,90.6,0,1,2
